scan_number,compound,theoretical_mz,observed_mz,mz_difference,tolerance_used,intensity,sn_ratio,mass_type,molecular_formula
343,Triethanolamine [M+H]+,150.11301899999998,150.1169,0.0038810000000069067,0.01,1334.0,50.4,protonated,C6H15NO3
343,Quinoline [M+Na]+,152.047619,152.0375,0.010119000000003098,0.02,797.0,29.9,sodium_adduct,C9H7N
343,WPBG-027 fragment [M+H]+,164.071154,164.071,0.0001540000000090913,0.01,4326.0,157.6,protonated,C9H9NO2
343,Diphenylphosphine [M+H]+,187.06766201484,187.0517,0.015962014839999483,0.02,6208.0,212.6,protonated,C12H11P
343,3-MPTMS [M+H]+,209.06676693637,209.0738,0.007033063630018432,0.01,2373.0,74.9,protonated,C7H16O3SSi
343,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0661,0.008608746040010828,0.01,3865.0,117.8,protonated,C12H11O2P
343,PBG [M+H]+,232.13375382118,232.1455,0.011746178820004616,0.02,3870.0,111.9,protonated,C14H17NO2
343,WPBG-027 [M+H]+,232.13375382118,232.1455,0.011746178820004616,0.02,3870.0,111.9,protonated,C14H17NO2
343,TBA+ [M+Na]+,242.28477515932,242.2752,0.00957515931997932,0.01,399.0,11.0,sodium_adduct,C16H36N
343,TBA+ [M]+,242.28477515932,242.2752,0.00957515931997932,0.01,399.0,11.0,cation,C16H36N
343,Palmitic acid - H2O [M+H]+,257.24805529743,257.2345,0.01355529743000261,0.02,5795.0,145.4,protonated,C16H32O2
343,Palmitic acid [M+H]+,257.24805529743,257.2345,0.01355529743000261,0.02,5795.0,145.4,protonated,C16H32O2
343,Palmitic acid [M+Na]+,279.23,279.215,0.015000000000043201,0.02,2347.0,50.4,sodium_adduct,C16H32O2
343,Linoleic acid [M+H]+,283.26370536157,283.2499,0.013805361569950492,0.02,6525.0,134.3,protonated,C18H34O2
343,Oleic acid - H2O [M+H]+,283.26370536157,283.2499,0.013805361569950492,0.02,6525.0,134.3,protonated,C18H34O2
343,Linoleic acid - H2O [M+H]+,283.26370536157,283.2499,0.013805361569950492,0.02,6525.0,134.3,protonated,C18H34O2
343,Palmitoleic acid [M+H]+,283.26370536157,283.2499,0.013805361569950492,0.02,6525.0,134.3,protonated,C18H34O2
343,Linoleic acid [M+Na]+,305.24565,305.2341,0.011549999999999727,0.02,2464.0,41.6,sodium_adduct,C18H34O2
343,Oleic acid [M+Na]+,305.24565,305.2341,0.011549999999999727,0.02,2464.0,41.6,sodium_adduct,C18H34O2
343,Stearic acid [M+Na]+,307.2613,307.2487,0.012600000000020373,0.02,1707.0,28.4,sodium_adduct,C18H36O2
343,Lead acetate [M+H]+,327.01108700000003,326.9951,0.015987000000052376,0.02,10384.0,149.5,protonated,PbC4H6O4
343,TOPO [M+H]+,387.3755779172,387.3601,0.015477917200030333,0.02,18147.0,209.2,protonated,C24H51OP
343,TOPSe [M+H]+,451.29718459764,451.2818,0.01538459764003619,0.02,150.0,2.0,protonated,C24H51PSe
343,Trioctylphosphine selenide (80Se),451.29718459764,451.2818,0.01538459764003619,0.02,150.0,2.0,protonated,C24H51P80Se
344,DMSO [M+H]+,79.02176084405,79.0171,0.004660844049993784,0.01,1691.0,63.6,protonated,C2H6OS
344,DMSO-d6 [M+H]+,85.059423,85.0597,0.00027700000001118497,0.01,15081.0,574.9,protonated,C2D6OS
344,Piperidine [M+H]+,86.09697399999999,86.0928,0.004173999999991906,0.01,911.0,34.8,protonated,C5H11N
344,Toluene [M+H]+,93.070425,93.065,0.005425000000002456,0.01,9866.0,380.4,protonated,C7H8
344,Aniline [M+H]+,94.065674,94.0613,0.004373999999998546,0.01,3316.0,127.9,protonated,C6H7N
344,Silicic acid [M+H]+,96.995712,97.0,0.004288000000002512,0.01,7442.0,287.8,protonated,H4SiO4
344,Phosphoric acid [M+H]+,98.984722,98.9793,0.00542200000001003,0.01,5104.0,197.3,protonated,H3PO4
344,Triethylamine [M+H]+,102.12827451792,102.1224,0.005874517920005928,0.01,743.0,28.8,protonated,C6H15N
344,PBG fragment 1 [M+H]+,122.060589,122.0549,0.005688999999989619,0.01,3466.0,134.6,protonated,C7H7NO
344,PBG fragment 2 [M+H]+,125.060255,125.0536,0.0066549999999949705,0.01,11567.0,449.9,protonated,C7H8O2
344,Quinoline [M+H]+,130.06567426136002,130.0504,0.015274261360019636,0.02,2211.0,86.0,protonated,C9H7N
344,Quinoline [M+H]+,130.06567426136002,130.0834,0.017725738639995825,0.02,2374.0,92.3,protonated,C9H7N
344,Coumarin [M+H]+,147.044605,147.0596,0.014994999999998981,0.02,7793.0,298.2,protonated,C9H6O2
344,Lead stearate [M+H]+,150.1130183766,150.1177,0.004681623400017543,0.01,1351.0,51.3,protonated,C6H15NO3
344,Triethanolamine [M+H]+,150.11301899999998,150.1177,0.004681000000033464,0.01,1351.0,51.3,protonated,C6H15NO3
344,Quinoline [M+Na]+,152.047619,152.0372,0.010418999999984635,0.02,819.0,31.0,sodium_adduct,C9H7N
344,Quinoline [M+Na]+,152.047619,152.0668,0.019181000000003223,0.02,1170.0,44.2,sodium_adduct,C9H7N
344,WPBG-027 fragment [M+H]+,164.071154,164.0712,4.5999999997548e-05,0.01,4345.0,159.5,protonated,C9H9NO2
344,Diphenylphosphine [M+H]+,187.06766201484,187.0516,0.016062014840002803,0.02,6024.0,207.6,protonated,C12H11P
344,3-MPTMS [M+H]+,209.06676693637,209.0736,0.006833063630011793,0.01,2393.0,75.7,protonated,C7H16O3SSi
344,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0661,0.008608746040010828,0.01,3569.0,108.6,protonated,C12H11O2P
344,PBG [M+H]+,232.13375382118,232.1459,0.012146178820017894,0.02,3298.0,94.7,protonated,C14H17NO2
344,WPBG-027 [M+H]+,232.13375382118,232.1459,0.012146178820017894,0.02,3298.0,94.7,protonated,C14H17NO2
344,TBA+ [M+Na]+,242.28477515932,242.275,0.00977515931998596,0.01,413.0,11.3,sodium_adduct,C16H36N
344,TBA+ [M]+,242.28477515932,242.275,0.00977515931998596,0.01,413.0,11.3,cation,C16H36N
344,Palmitic acid - H2O [M+H]+,257.24805529743,257.2327,0.015355297430005521,0.02,5510.0,136.9,protonated,C16H32O2
344,Palmitic acid [M+H]+,257.24805529743,257.2327,0.015355297430005521,0.02,5510.0,136.9,protonated,C16H32O2
344,Palmitic acid [M+Na]+,279.23,279.2152,0.014800000000036562,0.02,2498.0,53.0,sodium_adduct,C16H32O2
344,Linoleic acid [M+H]+,283.26370536157,283.2497,0.014005361569957131,0.02,6520.0,132.7,protonated,C18H34O2
344,Oleic acid - H2O [M+H]+,283.26370536157,283.2497,0.014005361569957131,0.02,6520.0,132.7,protonated,C18H34O2
344,Linoleic acid - H2O [M+H]+,283.26370536157,283.2497,0.014005361569957131,0.02,6520.0,132.7,protonated,C18H34O2
344,Palmitoleic acid [M+H]+,283.26370536157,283.2497,0.014005361569957131,0.02,6520.0,132.7,protonated,C18H34O2
344,Linoleic acid [M+Na]+,305.24565,305.2315,0.014150000000029195,0.02,2489.0,41.5,sodium_adduct,C18H34O2
344,Linoleic acid [M+Na]+,305.24565,305.2646,0.018949999999961165,0.02,1653.0,27.5,sodium_adduct,C18H34O2
344,Oleic acid [M+Na]+,305.24565,305.2315,0.014150000000029195,0.02,2489.0,41.5,sodium_adduct,C18H34O2
344,Oleic acid [M+Na]+,305.24565,305.2646,0.018949999999961165,0.02,1653.0,27.5,sodium_adduct,C18H34O2
344,Stearic acid [M+Na]+,307.2613,307.2484,0.01290000000000191,0.02,1804.0,29.6,sodium_adduct,C18H36O2
344,Lead acetate [M+H]+,327.01108700000003,326.9955,0.015587000000039097,0.02,10253.0,145.5,protonated,PbC4H6O4
344,TOPO [M+H]+,387.3755779172,387.3602,0.015377917199998592,0.02,17104.0,194.6,protonated,C24H51OP
344,Trioctylphosphine selenide (82Se),453.29736269764,453.2883,0.009062697639990347,0.01,147.0,1.9,protonated,C24H51P82Se
345,DMSO [M+H]+,79.02176084405,79.0167,0.005060844049992852,0.01,1709.0,66.0,protonated,C2H6OS
345,DMSO-d6 [M+H]+,85.059423,85.0598,0.00037700000000029377,0.01,14581.0,568.3,protonated,C2D6OS
345,Piperidine [M+H]+,86.09697399999999,86.0927,0.004273999999995226,0.01,909.0,35.4,protonated,C5H11N
345,Toluene [M+H]+,93.070425,93.0649,0.005525000000005775,0.01,9548.0,375.2,protonated,C7H8
345,Aniline [M+H]+,94.065674,94.0615,0.004174000000006117,0.01,3105.0,122.1,protonated,C6H7N
345,Silicic acid [M+H]+,96.995712,97.0,0.004288000000002512,0.01,7132.0,281.4,protonated,H4SiO4
345,Phosphoric acid [M+H]+,98.984722,98.9791,0.005622000000002458,0.01,5105.0,201.4,protonated,H3PO4
345,Triethylamine [M+H]+,102.12827451792,102.1228,0.0054745179200068605,0.01,889.0,35.1,protonated,C6H15N
345,PBG fragment 1 [M+H]+,122.060589,122.0547,0.005888999999996258,0.01,3721.0,147.0,protonated,C7H7NO
345,PBG fragment 2 [M+H]+,125.060255,125.0538,0.006455000000002542,0.01,11323.0,447.6,protonated,C7H8O2
345,Quinoline [M+H]+,130.06567426136002,130.0507,0.014974261360009677,0.02,2383.0,93.9,protonated,C9H7N
345,Quinoline [M+H]+,130.06567426136002,130.0842,0.01852573863999396,0.02,2692.0,106.1,protonated,C9H7N
345,Coumarin [M+H]+,147.044605,147.0593,0.014695000000017444,0.02,8053.0,310.5,protonated,C9H6O2
345,Lead stearate [M+H]+,150.1130183766,150.1181,0.0050816234000024,0.01,1492.0,57.0,protonated,C6H15NO3
345,Triethanolamine [M+H]+,150.11301899999998,150.1181,0.005081000000018321,0.01,1492.0,57.0,protonated,C6H15NO3
345,Quinoline [M+Na]+,152.047619,152.0392,0.008419000000003507,0.01,700.0,26.6,sodium_adduct,C9H7N
345,WPBG-027 fragment [M+H]+,164.071154,164.0716,0.0004459999999824049,0.01,4332.0,159.0,protonated,C9H9NO2
345,Diphenylphosphine [M+H]+,187.06766201484,187.0511,0.0165620148400194,0.02,6040.0,206.7,protonated,C12H11P
345,3-MPTMS [M+H]+,209.06676693637,209.073,0.006233063630020297,0.01,2695.0,84.4,protonated,C7H16O3SSi
345,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0379,0.019591253959987398,0.02,4900.0,147.3,protonated,C12H11O2P
345,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0683,0.010808746039998596,0.02,3751.0,112.8,protonated,C12H11O2P
345,PBG [M+H]+,232.13375382118,232.1453,0.011546178819997976,0.02,2983.0,84.7,protonated,C14H17NO2
345,WPBG-027 [M+H]+,232.13375382118,232.1453,0.011546178819997976,0.02,2983.0,84.7,protonated,C14H17NO2
345,TBA+ [M+Na]+,242.28477515932,242.274,0.010775159319990735,0.02,396.0,10.7,sodium_adduct,C16H36N
345,TBA+ [M]+,242.28477515932,242.274,0.010775159319990735,0.02,396.0,10.7,cation,C16H36N
345,PBG [M+Na]+,254.115699,254.1052,0.010499000000010028,0.02,821.0,20.7,sodium_adduct,C14H17NO2
345,Palmitic acid - H2O [M+H]+,257.24805529743,257.2316,0.016455297430013616,0.02,5442.0,133.9,protonated,C16H32O2
345,Palmitic acid [M+H]+,257.24805529743,257.2316,0.016455297430013616,0.02,5442.0,133.9,protonated,C16H32O2
345,Palmitic acid [M+Na]+,279.23,279.2108,0.019200000000012096,0.02,2426.0,51.0,sodium_adduct,C16H32O2
345,Linoleic acid [M+H]+,283.26370536157,283.2496,0.014105361569988872,0.02,6382.0,129.0,protonated,C18H34O2
345,Oleic acid - H2O [M+H]+,283.26370536157,283.2496,0.014105361569988872,0.02,6382.0,129.0,protonated,C18H34O2
345,Linoleic acid - H2O [M+H]+,283.26370536157,283.2496,0.014105361569988872,0.02,6382.0,129.0,protonated,C18H34O2
345,Palmitoleic acid [M+H]+,283.26370536157,283.2496,0.014105361569988872,0.02,6382.0,129.0,protonated,C18H34O2
345,Linoleic acid [M+Na]+,305.24565,305.2332,0.012450000000001182,0.02,2337.0,38.9,sodium_adduct,C18H34O2
345,Linoleic acid [M+Na]+,305.24565,305.2648,0.019149999999967804,0.02,1741.0,29.0,sodium_adduct,C18H34O2
345,Oleic acid [M+Na]+,305.24565,305.2332,0.012450000000001182,0.02,2337.0,38.9,sodium_adduct,C18H34O2
345,Oleic acid [M+Na]+,305.24565,305.2648,0.019149999999967804,0.02,1741.0,29.0,sodium_adduct,C18H34O2
345,Stearic acid [M+Na]+,307.2613,307.2463,0.014999999999986358,0.02,1740.0,28.6,sodium_adduct,C18H36O2
345,Lead acetate [M+H]+,327.01108700000003,326.9954,0.015687000000013995,0.02,9704.0,137.3,protonated,PbC4H6O4
345,TOPO [M+H]+,387.3755779172,387.3599,0.015677917200036973,0.02,17173.0,195.7,protonated,C24H51OP
345,TOPSe [M+H]+,451.29718459764,451.2811,0.016084597640031006,0.02,170.0,2.2,protonated,C24H51PSe
345,Trioctylphosphine selenide (80Se),451.29718459764,451.2811,0.016084597640031006,0.02,170.0,2.2,protonated,C24H51P80Se
346,DMSO [M+H]+,79.02176084405,79.0166,0.005160844049996172,0.01,1639.0,61.8,protonated,C2H6OS
346,DMSO-d6 [M+H]+,85.059423,85.0597,0.00027700000001118497,0.01,14111.0,540.5,protonated,C2D6OS
346,Piperidine [M+H]+,86.09697399999999,86.0914,0.005573999999995749,0.01,878.0,33.7,protonated,C5H11N
346,Toluene [M+H]+,93.070425,93.0649,0.005525000000005775,0.01,9808.0,379.6,protonated,C7H8
346,Aniline [M+H]+,94.065674,94.0615,0.004174000000006117,0.01,3223.0,124.8,protonated,C6H7N
346,Silicic acid [M+H]+,96.995712,96.9998,0.004087999999995873,0.01,7419.0,288.2,protonated,H4SiO4
346,Phosphoric acid [M+H]+,98.984722,98.9792,0.005521999999999139,0.01,5395.0,210.1,protonated,H3PO4
346,Triethylamine [M+H]+,102.12827451792,102.1227,0.00557451792001018,0.01,866.0,33.8,protonated,C6H15N
346,PBG fragment 1 [M+H]+,122.060589,122.0553,0.005288999999990551,0.01,3554.0,138.6,protonated,C7H7NO
346,PBG fragment 2 [M+H]+,125.060255,125.0538,0.006455000000002542,0.01,11030.0,430.0,protonated,C7H8O2
346,Quinoline [M+H]+,130.06567426136002,130.0511,0.01457426136002482,0.02,2399.0,93.1,protonated,C9H7N
346,Quinoline [M+H]+,130.06567426136002,130.0833,0.017625738639992505,0.02,2482.0,96.3,protonated,C9H7N
346,Coumarin [M+H]+,147.044605,147.0591,0.014495000000010805,0.02,7870.0,299.9,protonated,C9H6O2
346,Lead stearate [M+H]+,150.1130183766,150.115,0.001981623400013177,0.01,1316.0,49.7,protonated,C6H15NO3
346,Triethanolamine [M+H]+,150.11301899999998,150.115,0.0019810000000290984,0.01,1316.0,49.7,protonated,C6H15NO3
346,Quinoline [M+Na]+,152.047619,152.0404,0.007218999999992093,0.01,890.0,33.4,sodium_adduct,C9H7N
346,WPBG-027 fragment [M+H]+,164.071154,164.071,0.0001540000000090913,0.01,4497.0,163.5,protonated,C9H9NO2
346,Diphenylphosphine [M+H]+,187.06766201484,187.0511,0.0165620148400194,0.02,6448.0,218.4,protonated,C12H11P
346,3-MPTMS [M+H]+,209.06676693637,209.0729,0.006133063630016977,0.01,2452.0,76.6,protonated,C7H16O3SSi
346,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0381,0.01939125396000918,0.02,4599.0,137.6,protonated,C12H11O2P
346,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0682,0.010708746039995276,0.02,3676.0,110.0,protonated,C12H11O2P
346,PBG [M+H]+,232.13375382118,232.1458,0.012046178820014575,0.02,2887.0,81.3,protonated,C14H17NO2
346,WPBG-027 [M+H]+,232.13375382118,232.1458,0.012046178820014575,0.02,2887.0,81.3,protonated,C14H17NO2
346,TBA+ [M+Na]+,242.28477515932,242.2739,0.010875159319994054,0.02,367.0,9.8,sodium_adduct,C16H36N
346,TBA+ [M]+,242.28477515932,242.2739,0.010875159319994054,0.02,367.0,9.8,cation,C16H36N
346,Palmitic acid - H2O [M+H]+,257.24805529743,257.2311,0.016955297430001792,0.02,5608.0,135.0,protonated,C16H32O2
346,Palmitic acid [M+H]+,257.24805529743,257.2311,0.016955297430001792,0.02,5608.0,135.0,protonated,C16H32O2
346,Diphenylphosphine selenide (78Se),264.98497111484,264.9992,0.01422888515998011,0.02,192.0,4.4,protonated,C12H11P78Se
346,Palmitic acid [M+Na]+,279.23,279.2143,0.015700000000038017,0.02,2363.0,47.6,sodium_adduct,C16H32O2
346,Linoleic acid [M+H]+,283.26370536157,283.2495,0.01420536156996377,0.02,6390.0,123.2,protonated,C18H34O2
346,Oleic acid - H2O [M+H]+,283.26370536157,283.2495,0.01420536156996377,0.02,6390.0,123.2,protonated,C18H34O2
346,Linoleic acid - H2O [M+H]+,283.26370536157,283.2495,0.01420536156996377,0.02,6390.0,123.2,protonated,C18H34O2
346,Palmitoleic acid [M+H]+,283.26370536157,283.2495,0.01420536156996377,0.02,6390.0,123.2,protonated,C18H34O2
346,Linoleic acid [M+Na]+,305.24565,305.23,0.015649999999993724,0.02,2373.0,37.8,sodium_adduct,C18H34O2
346,Oleic acid [M+Na]+,305.24565,305.23,0.015649999999993724,0.02,2373.0,37.8,sodium_adduct,C18H34O2
346,Stearic acid [M+Na]+,307.2613,307.242,0.019299999999986994,0.02,1766.0,27.7,sodium_adduct,C18H36O2
346,Stearic acid [M+Na]+,307.2613,307.2776,0.01630000000000109,0.02,1199.0,18.8,sodium_adduct,C18H36O2
346,Lead acetate [M+H]+,327.01108700000003,326.995,0.016087000000027274,0.02,10195.0,138.8,protonated,PbC4H6O4
346,TOPO [M+H]+,387.3755779172,387.3596,0.01597791720001851,0.02,16823.0,188.1,protonated,C24H51OP
346,TOPSe [M+H]+,451.29718459764,451.2862,0.010984597640003813,0.02,153.0,2.0,protonated,C24H51PSe
346,Trioctylphosphine selenide (80Se),451.29718459764,451.2862,0.010984597640003813,0.02,153.0,2.0,protonated,C24H51P80Se
347,DMSO [M+H]+,79.02176084405,79.0167,0.005060844049992852,0.01,1713.0,63.9,protonated,C2H6OS
347,DMSO-d6 [M+H]+,85.059423,85.0598,0.00037700000000029377,0.01,14017.0,529.9,protonated,C2D6OS
347,Piperidine [M+H]+,86.09697399999999,86.0918,0.00517399999998247,0.01,930.0,35.2,protonated,C5H11N
347,Toluene [M+H]+,93.070425,93.0649,0.005525000000005775,0.01,9356.0,358.4,protonated,C7H8
347,Aniline [M+H]+,94.065674,94.0615,0.004174000000006117,0.01,3188.0,122.2,protonated,C6H7N
347,Silicic acid [M+H]+,96.995712,96.9997,0.003988000000006764,0.01,7140.0,275.0,protonated,H4SiO4
347,Phosphoric acid [M+H]+,98.984722,98.979,0.005722000000005778,0.01,5638.0,217.6,protonated,H3PO4
347,Triethylamine [M+H]+,102.12827451792,102.122,0.006274517920004996,0.01,896.0,34.7,protonated,C6H15N
347,PBG fragment 1 [M+H]+,122.060589,122.0555,0.005088999999998123,0.01,3770.0,145.9,protonated,C7H7NO
347,PBG fragment 2 [M+H]+,125.060255,125.0536,0.0066549999999949705,0.01,10810.0,417.8,protonated,C7H8O2
347,Quinoline [M+H]+,130.06567426136002,130.0515,0.014174261360011542,0.02,2268.0,87.4,protonated,C9H7N
347,Quinoline [M+H]+,130.06567426136002,130.0839,0.018225738639984,0.02,2418.0,93.2,protonated,C9H7N
347,Coumarin [M+H]+,147.044605,147.0593,0.014695000000017444,0.02,7462.0,282.9,protonated,C9H6O2
347,Lead stearate [M+H]+,150.1130183766,150.1181,0.0050816234000024,0.01,1276.0,48.0,protonated,C6H15NO3
347,Triethanolamine [M+H]+,150.11301899999998,150.1181,0.005081000000018321,0.01,1276.0,48.0,protonated,C6H15NO3
347,Quinoline [M+Na]+,152.047619,152.0384,0.009219000000001643,0.01,933.0,35.0,sodium_adduct,C9H7N
347,WPBG-027 fragment [M+H]+,164.071154,164.0717,0.0005459999999857246,0.01,4541.0,165.2,protonated,C9H9NO2
347,Diphenylphosphine [M+H]+,187.06766201484,187.0513,0.016362014840012762,0.02,5731.0,195.0,protonated,C12H11P
347,3-MPTMS [M+H]+,209.06676693637,209.0721,0.005333063630018842,0.01,2351.0,74.7,protonated,C7H16O3SSi
347,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0379,0.019591253959987398,0.02,4641.0,141.9,protonated,C12H11O2P
347,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0683,0.010808746039998596,0.02,3352.0,102.5,protonated,C12H11O2P
347,PBG [M+H]+,232.13375382118,232.1446,0.01084617882000316,0.02,2990.0,86.4,protonated,C14H17NO2
347,WPBG-027 [M+H]+,232.13375382118,232.1446,0.01084617882000316,0.02,2990.0,86.4,protonated,C14H17NO2
347,TBA+ [M+Na]+,242.28477515932,242.2728,0.011975159320002149,0.02,349.0,9.6,sodium_adduct,C16H36N
347,TBA+ [M]+,242.28477515932,242.2728,0.011975159320002149,0.02,349.0,9.6,cation,C16H36N
347,Palmitic acid - H2O [M+H]+,257.24805529743,257.2319,0.01615529743003208,0.02,5087.0,126.6,protonated,C16H32O2
347,Palmitic acid [M+H]+,257.24805529743,257.2319,0.01615529743003208,0.02,5087.0,126.6,protonated,C16H32O2
347,Palmitic acid [M+Na]+,279.23,279.2104,0.019600000000025375,0.02,2418.0,50.6,sodium_adduct,C16H32O2
347,Linoleic acid [M+H]+,283.26370536157,283.2492,0.014505361570002151,0.02,5953.0,119.3,protonated,C18H34O2
347,Oleic acid - H2O [M+H]+,283.26370536157,283.2492,0.014505361570002151,0.02,5953.0,119.3,protonated,C18H34O2
347,Linoleic acid - H2O [M+H]+,283.26370536157,283.2492,0.014505361570002151,0.02,5953.0,119.3,protonated,C18H34O2
347,Palmitoleic acid [M+H]+,283.26370536157,283.2492,0.014505361570002151,0.02,5953.0,119.3,protonated,C18H34O2
347,Linoleic acid [M+Na]+,305.24565,305.2296,0.016050000000007003,0.02,2307.0,38.1,sodium_adduct,C18H34O2
347,Oleic acid [M+Na]+,305.24565,305.2296,0.016050000000007003,0.02,2307.0,38.1,sodium_adduct,C18H34O2
347,Stearic acid [M+Na]+,307.2613,307.2465,0.014799999999979718,0.02,1762.0,28.7,sodium_adduct,C18H36O2
347,Lead acetate [M+H]+,327.01108700000003,326.9949,0.016187000000059015,0.02,9774.0,137.3,protonated,PbC4H6O4
347,TOPO [M+H]+,387.3755779172,387.3598,0.01577791720001187,0.02,16298.0,186.2,protonated,C24H51OP
348,DMSO [M+H]+,79.02176084405,79.0167,0.005060844049992852,0.01,1805.0,67.9,protonated,C2H6OS
348,DMSO-d6 [M+H]+,85.059423,85.0596,0.0001770000000078653,0.01,13711.0,522.9,protonated,C2D6OS
348,Piperidine [M+H]+,86.09697399999999,86.0916,0.00537399999998911,0.01,962.0,36.7,protonated,C5H11N
348,Toluene [M+H]+,93.070425,93.0648,0.005624999999994884,0.01,9268.0,358.0,protonated,C7H8
348,Aniline [M+H]+,94.065674,94.0612,0.004474000000001865,0.01,3477.0,134.4,protonated,C6H7N
348,Silicic acid [M+H]+,96.995712,96.9998,0.004087999999995873,0.01,7098.0,275.8,protonated,H4SiO4
348,Phosphoric acid [M+H]+,98.984722,98.979,0.005722000000005778,0.01,6008.0,234.0,protonated,H3PO4
348,Triethylamine [M+H]+,102.12827451792,102.1219,0.006374517920008316,0.01,1058.0,41.3,protonated,C6H15N
348,PBG fragment 1 [M+H]+,122.060589,122.0548,0.005788999999992939,0.01,3804.0,149.0,protonated,C7H7NO
348,PBG fragment 2 [M+H]+,125.060255,125.0537,0.006554999999991651,0.01,11515.0,451.1,protonated,C7H8O2
348,Quinoline [M+H]+,130.06567426136002,130.0515,0.014174261360011542,0.02,2012.0,78.7,protonated,C9H7N
348,Quinoline [M+H]+,130.06567426136002,130.0837,0.018025738639977362,0.02,2209.0,86.4,protonated,C9H7N
348,Coumarin [M+H]+,147.044605,147.0597,0.015095000000002301,0.02,7309.0,282.6,protonated,C9H6O2
348,Lead stearate [M+H]+,150.1130183766,150.1154,0.002381623399998034,0.01,2341.0,89.9,protonated,C6H15NO3
348,Triethanolamine [M+H]+,150.11301899999998,150.1154,0.0023810000000139553,0.01,2341.0,89.9,protonated,C6H15NO3
348,Quinoline [M+Na]+,152.047619,152.0392,0.008419000000003507,0.01,821.0,31.3,sodium_adduct,C9H7N
348,WPBG-027 fragment [M+H]+,164.071154,164.0717,0.0005459999999857246,0.01,4903.0,181.4,protonated,C9H9NO2
348,Diphenylphosphine [M+H]+,187.06766201484,187.0512,0.01646201484001608,0.02,5753.0,198.3,protonated,C12H11P
348,Diphenylphosphine oxide [M+H]+,203.0625766344,203.0426,0.01997663439999542,0.02,4991.0,162.4,protonated,C12H11OP
348,3-MPTMS [M+H]+,209.06676693637,209.0734,0.006633063630005154,0.01,2215.0,70.5,protonated,C7H16O3SSi
348,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0686,0.011108746040008555,0.02,3595.0,110.2,protonated,C12H11O2P
348,PBG [M+H]+,232.13375382118,232.1461,0.012346178819996112,0.02,2657.0,76.9,protonated,C14H17NO2
348,WPBG-027 [M+H]+,232.13375382118,232.1461,0.012346178819996112,0.02,2657.0,76.9,protonated,C14H17NO2
348,TBA+ [M+Na]+,242.28477515932,242.273,0.01177515931999551,0.02,365.0,10.0,sodium_adduct,C16H36N
348,TBA+ [M]+,242.28477515932,242.273,0.01177515931999551,0.02,365.0,10.0,cation,C16H36N
348,Palmitic acid - H2O [M+H]+,257.24805529743,257.2301,0.01795529743003499,0.02,5512.0,136.1,protonated,C16H32O2
348,Palmitic acid [M+H]+,257.24805529743,257.2301,0.01795529743003499,0.02,5512.0,136.1,protonated,C16H32O2
348,Palmitic acid [M+Na]+,279.23,279.2144,0.015600000000006276,0.02,2307.0,47.6,sodium_adduct,C16H32O2
348,Linoleic acid [M+H]+,283.26370536157,283.2491,0.014605361569977049,0.02,5784.0,114.0,protonated,C18H34O2
348,Oleic acid - H2O [M+H]+,283.26370536157,283.2491,0.014605361569977049,0.02,5784.0,114.0,protonated,C18H34O2
348,Linoleic acid - H2O [M+H]+,283.26370536157,283.2491,0.014605361569977049,0.02,5784.0,114.0,protonated,C18H34O2
348,Palmitoleic acid [M+H]+,283.26370536157,283.2491,0.014605361569977049,0.02,5784.0,114.0,protonated,C18H34O2
348,Linoleic acid [M+Na]+,305.24565,305.2314,0.014250000000004093,0.02,2443.0,39.4,sodium_adduct,C18H34O2
348,Oleic acid [M+Na]+,305.24565,305.2314,0.014250000000004093,0.02,2443.0,39.4,sodium_adduct,C18H34O2
348,Stearic acid [M+Na]+,307.2613,307.2484,0.01290000000000191,0.02,1903.0,30.2,sodium_adduct,C18H36O2
348,Lead acetate [M+H]+,327.01108700000003,326.9948,0.016287000000033913,0.02,9117.0,125.7,protonated,PbC4H6O4
348,TOPO [M+H]+,387.3755779172,387.3599,0.015677917200036973,0.02,16414.0,187.4,protonated,C24H51OP
349,DMSO [M+H]+,79.02176084405,79.0167,0.005060844049992852,0.01,1851.0,67.8,protonated,C2H6OS
349,DMSO-d6 [M+H]+,85.059423,85.0596,0.0001770000000078653,0.01,14349.0,534.1,protonated,C2D6OS
349,Piperidine [M+H]+,86.09697399999999,86.0919,0.005073999999993362,0.01,968.0,36.1,protonated,C5H11N
349,Toluene [M+H]+,93.070425,93.0648,0.005624999999994884,0.01,9708.0,366.9,protonated,C7H8
349,Aniline [M+H]+,94.065674,94.0608,0.004874000000000933,0.01,3550.0,134.3,protonated,C6H7N
349,Silicic acid [M+H]+,96.995712,96.9998,0.004087999999995873,0.01,7017.0,266.2,protonated,H4SiO4
349,Phosphoric acid [M+H]+,98.984722,98.9791,0.005622000000002458,0.01,5489.0,208.4,protonated,H3PO4
